"!","ID for suite of sites or experiments","Name of experiment, field test or survey","Field Overlay (DOME) ID","Seaonal Strategy (DOME) ID","Rotational Analysis (DOME) ID","","Treatment Name","4-character Climate ID code","Climate replication number for multiple realizations of weather data (ask Alex)","Region ID","Regional stratum identification number","RAP ID","Management regimen ID, for multiple management regimens per RAP","Names of institutions involved in collection of field or survey data","Crop rotation indicator (=1 to indicate that this is a continuous, multi-year simulation, =0 for single year simulations)","Weather station ID","Soil ID","Site Latitude","Site Longitude","Crop type (common name) ","Crop model-specific cultivar ID","Cultivar name","Start of simulation date","Planting date","Observed harvested yield, dry weight","Observed total above-ground biomass at harvest","Observed harvest date","Total number of irrigation events","Total amount of irrigation","Type of irrigation application","Total number of fertilizer applications","Total N applied","Total P applied","Total K applied","Manure and applied oganic matter","Total number of tillage applications","Tillage type (hand, animal or mechanized)","Experiment ID","Weather ID","Soil ID","DOME ID for Overlay","DOME ID for Seasonal  ","DOME ID for Rotational ","Short name of crop model used for simulations (e.g., DSSAT, APSIM, Aquacrop, STICS, etc.)","Model name and version number of the crop model used to generate simulated outputs","Simulated harvest yield, dry matter","Simulated above-ground biomass at harvest, dry matter","Simulated anthesis date","Simulated maturity date","Simulated harvest date","Simulated leaf area index, maximum","Total precipitation from planting to harvest","Simulated evapotranspiration, planting to harvest","Simulated N uptake during season","Simulated N leached up to harvest maturity","Transpiration, cumulative from planting to harvest","Evaporation,soil, cumulative from planting to harvest"
"!","text","text","text","text","text","number","text","code","number","code","number","code","code","text","number","text","text","decimal degrees","decimal degrees","text","text","text","yyyy-mm-dd","yyyy-mm-dd","kg/ha","kg/ha","yyyy-mm-dd","number","mm","text","number","kg[N]/ha","kg[P]/ha","kg[K]/ha","kg/ha","#","text","text","text","text","text","text","text","text","text","kg/ha","kg/ha","yyyy-mm-dd","yyyy-mm-dd","yyyy-mm-dd","m2/m2","mm","mm","kg/ha","kg/ha","mm","mm"
"#","SUITE_ID","EXNAME","FIELD_OVERLAY","SEASONAL_STRATEGY","ROTATIONAL_ANALYSIS","RUN#","TRT_NAME","CLIM_ID","CLIM_REP","REG_ID","STRATUM","RAP_ID","MAN_ID","INSTITUTION","ROTATION","WST_ID","SOIL_ID","FL_LAT","FL_LONG","CRID_text","CUL_ID","CUL_NAME","SDAT","PDATE","HWAH","CWAH","HDATE","IR#C","IR_TOT","IROP_text","FE_#","FEN_TOT","FEP_TOT","FEK_TOT","OM_TOT","TI_#","TIIMP_text","EID","WID","SID","DOID","DSID","DRID","CROP_MODEL","MODEL_VER","HWAH_S","CWAH_S","ADAT_S","MDAT_S","HADAT_S","LAIX_S","PRCP_S","ETCP_S","NUCM_S","NLCM_S","EPCP_S","ESCP_S"
"*","","NIORO011_1","NIORO------SOIL1","","","1","","0XFX","1","NIORO","","","","AgMIP","0","DJIG","ITSN840080","13.6758","-15.5780","Maize","TZEEY-SRBC5","TZEEY-SRBC5","2007-06-15","2007-07-15","200","","2007-10-03","","","","2","0","0","0","","","","5515383af8f5427b86d182e94ea451d52bbb7d5d5fe8d5996348683e0b66ce21","ebbf5405fa0b30fb3df29fba12c0a7145ccefe08d713ce1dbd2a0689e33584a6","7801c3ac04ad9c7986bca2a78a714d3642bb41161ab4344b5451567d8075bd71","","","","APSIM","7.5","636.165833","1165.726929","2007-09-03","2007-10-03","2007-10-04","0.490645","427.900002","17.836522","13.134220","7.028978"
"*","","NIORO012_1","NIORO------SOIL1","","","1","","0XFX","1","NIORO","","","","AgMIP","0","DJIG","ITSN840080","13.6758","-15.5780","Maize","TZEEY-SRBC5","TZEEY-SRBC5","2007-06-10","2007-07-10","300","","2007-09-28","","","","2","0","0","0","","","","e7661af47120cb509eed3c209388e1b4458fa50c9d60a1f2d537f32725ed68aa","ebbf5405fa0b30fb3df29fba12c0a7145ccefe08d713ce1dbd2a0689e33584a6","7801c3ac04ad9c7986bca2a78a714d3642bb41161ab4344b5451567d8075bd71","","","","APSIM","7.5","589.298035","1082.047485","2007-08-30","2007-09-29","2007-09-30","0.444777","425.600002","15.991844","12.568723","6.799658"
"*","","NIORO013_1","NIORO------SOIL2","","","1","","0XFX","1","NIORO","","","","AgMIP","0","MEDI","ITSN840042","13.5861","-15.5782","Maize","TZEEY-SRBC5","TZEEY-SRBC5","2007-06-06","2007-07-06","150","","2007-09-24","","","","2","0","0","0","900","","","a2547e6910c08f072d39ca5c8505692bc67b5a11707339499ffe9658bfaffc6a","1ff80dc567f9b9c7866429cf7f0bb7e0f635634c5550395df0b743ee59528561","4eb704ecd535b72d143060b88494a84726db6c0b071480f6fa52e081724d3966","","","","APSIM","7.5","737.033936","1411.453979","2007-08-27","2007-09-26","2007-09-27","0.623595","442.600003","20.212000","15.550443","3.493240"
"*","","NIORO014_1","NIORO------SOIL2","","","1","","0XFX","1","NIORO","","","","AgMIP","0","MEDI","ITSN840042","13.5861","-15.5782","Maize","TZEEY-SRBC5","TZEEY-SRBC5","2007-06-05","2007-07-05","250","","2007-09-23","","","","2","0","0","0","","","","834a759cd5cc7984eaa0864874ec2f4452dba08722ccb8f7f12a7858b64322b7","1ff80dc567f9b9c7866429cf7f0bb7e0f635634c5550395df0b743ee59528561","4eb704ecd535b72d143060b88494a84726db6c0b071480f6fa52e081724d3966","","","","APSIM","7.5","598.073181","1086.147705","2007-08-27","2007-09-26","2007-09-27","0.442890","442.600003","15.621468","12.765626","3.288208"
"*","","NIORO015_1","NIORO------SOIL2","","","1","","0XFX","1","NIORO","","","","AgMIP","0","MEDI","ITSN840042","13.5861","-15.5782","Maize","TZEEY-SRBC5","TZEEY-SRBC5","2007-06-13","2007-07-13","1000","","2007-10-01","","","","2","0","0","0","","","","82e8e4e54d0bcc3e6b7095a5e6f1237c916381804f549805d31bfec02d623378","1ff80dc567f9b9c7866429cf7f0bb7e0f635634c5550395df0b743ee59528561","4eb704ecd535b72d143060b88494a84726db6c0b071480f6fa52e081724d3966","","","","APSIM","7.5","696.489014","1299.045532","2007-09-01","2007-10-01","2007-10-02","0.544596","432.700003","19.419311","14.397809","3.507641"
"*","","NIORO016_1","NIORO------SOIL2","","","1","","0XFX","1","NIORO","","","","AgMIP","0","MEDI","ITSN840042","13.5861","-15.5782","Maize","TZEEY-SRBC5","TZEEY-SRBC5","2007-06-05","2007-07-05","250","","2007-09-23","","","","2","32","0","0","","","","9f5b5c427152ba765bed9d7595b4e01d0e694d416b6ebf83440058c61f932d2f","1ff80dc567f9b9c7866429cf7f0bb7e0f635634c5550395df0b743ee59528561","4eb704ecd535b72d143060b88494a84726db6c0b071480f6fa52e081724d3966","","","","APSIM","7.5","1822.641968","3464.415527","2007-08-27","2007-09-26","2007-09-27","1.013789","442.600003","49.300655","41.321831","4.093884"
"*","","NIORO017_1","NIORO------SOIL2","","","1","","0XFX","1","NIORO","","","","AgMIP","0","MEDI","ITSN840042","13.5861","-15.5782","Maize","TZEEY-SRBC5","TZEEY-SRBC5","2007-06-17","2007-07-17","400","","2007-10-05","","","","2","4","0","0","","","","c619f1c7be79e7fe72559500488bc379d593909121260e8d6662fee3ab57e4bd","1ff80dc567f9b9c7866429cf7f0bb7e0f635634c5550395df0b743ee59528561","4eb704ecd535b72d143060b88494a84726db6c0b071480f6fa52e081724d3966","","","","APSIM","7.5","924.912537","1742.708252","2007-09-05","2007-10-05","2007-10-06","0.750064","432.700003","26.546283","18.267279","3.655365"
"*","","NIORO018_1","NIORO------SOIL2","","","1","","0XFX","1","NIORO","","","","AgMIP","0","MEDI","ITSN840042","13.5861","-15.5782","Maize","TZEEY-SRBC5","TZEEY-SRBC5","2007-06-21","2007-07-21","450","","2007-10-09","","","","2","0","0","0","1467","","","8b81db3f0f7e431398cba34e0933cec8861e95cdee58e2cc826fe0b1ed076a30","1ff80dc567f9b9c7866429cf7f0bb7e0f635634c5550395df0b743ee59528561","4eb704ecd535b72d143060b88494a84726db6c0b071480f6fa52e081724d3966","","","","APSIM","7.5","943.838806","1832.099487","2007-09-09","2007-10-09","2007-10-10","0.809967","377.100002","28.998783","18.725231","3.810403"
"*","","NIORO019_1","NIORO------SOIL2","","","1","","0XFX","1","NIORO","","","","AgMIP","0","MEDI","ITSN840042","13.5861","-15.5782","Maize","TZEEY-SRBC5","TZEEY-SRBC5","2007-05-31","2007-06-30","200","","2007-09-18","","","","2","16","0","0","","","","f69901d55df8a500fab03ae99386808d56cb34b14d1e94bd25785f688848f62f","1ff80dc567f9b9c7866429cf7f0bb7e0f635634c5550395df0b743ee59528561","4eb704ecd535b72d143060b88494a84726db6c0b071480f6fa52e081724d3966","","","","APSIM","7.5","1277.695312","2468.756836","2007-08-28","2007-09-27","2007-09-28","0.884655","447.500003","35.031306","26.633134","4.127958"
"*","","NIORO020_1","NIORO------SOIL2","","","1","","0XFX","1","NIORO","","","","AgMIP","0","MEDI","ITSN840042","13.5861","-15.5782","Maize","TZEEY-SRBC5","TZEEY-SRBC5","2007-06-11","2007-07-11","400","","2007-09-29","","","","2","0","0","0","556","","","5b408e7d55c648ac5aad8256cc2b1cf15e85125fc277bf13c06f02cbe3ea3660","1ff80dc567f9b9c7866429cf7f0bb7e0f635634c5550395df0b743ee59528561","4eb704ecd535b72d143060b88494a84726db6c0b071480f6fa52e081724d3966","","","","APSIM","7.5","738.931396","1424.646118","2007-08-30","2007-09-29","2007-09-30","0.621908","429.500002","20.754600","15.547631","3.568004"
"*","","NIORO021_1","NIORO------SOIL2","","","1","","0XFX","1","NIORO","","","","AgMIP","0","MEDI","ITSN840042","13.5861","-15.5782","Maize","TZEEY-SRBC5","TZEEY-SRBC5","2007-06-04","2007-07-04","400","","2007-09-22","","","","2","0","0","0","1400","","","a664ae8f4e5266503f77872004d731e5d531bdec234f792df372c05fd499ce25","1ff80dc567f9b9c7866429cf7f0bb7e0f635634c5550395df0b743ee59528561","4eb704ecd535b72d143060b88494a84726db6c0b071480f6fa52e081724d3966","","","","APSIM","7.5","802.659546","1552.257446","2007-08-27","2007-09-26","2007-09-27","0.696842","445.100003","22.179472","16.777103","3.583568"
"*","","NIORO022_1","NIORO------SOIL2","","","1","","0XFX","1","NIORO","","","","AgMIP","0","MEDI","ITSN840042","13.5861","-15.5782","Maize","TZEEY-SRBC5","TZEEY-SRBC5","2007-06-09","2007-07-09","200","","2007-09-27","","","","2","40","0","0","","","","7edd1967a7fc1b6f267f28b8992d49c598428ecf6fae4451ffb53fefa223d3fc","1ff80dc567f9b9c7866429cf7f0bb7e0f635634c5550395df0b743ee59528561","4eb704ecd535b72d143060b88494a84726db6c0b071480f6fa52e081724d3966","","","","APSIM","7.5","1760.044434","3954.705322","2007-08-28","2007-09-27","2007-09-28","1.064077","442.600003","57.089758","49.451486","4.037964"
"*","","NIORO023_1","NIORO------SOIL2","","","1","","0XFX","1","NIORO","","","","AgMIP","0","MEDI","ITSN840042","13.5861","-15.5782","Maize","TZEEY-SRBC5","TZEEY-SRBC5","2007-06-04","2007-07-04","900","","2007-09-22","","","","2","0","0","0","3333","","","6e3d4f5beac26200756c16b64d73112879ce2aa3483ff901b0f9dea0fa7f0109","1ff80dc567f9b9c7866429cf7f0bb7e0f635634c5550395df0b743ee59528561","4eb704ecd535b72d143060b88494a84726db6c0b071480f6fa52e081724d3966","","","","APSIM","7.5","1074.450195","2109.552490","2007-08-27","2007-09-26","2007-09-27","0.890780","445.100003","30.075760","22.336460","3.831285"
"*","","NIORO024_1","NIORO------SOIL2","","","1","","0XFX","1","NIORO","","","","AgMIP","0","MEDI","ITSN840042","13.5861","-15.5782","Maize","TZEEY-SRBC5","TZEEY-SRBC5","2007-06-11","2007-07-11","200","","2007-09-29","","","","2","0","0","0","333","","","b971bddfa538b2f6a540027e1b1f3732740b2b2c11d9207b2aed2c9ab5e8b58c","1ff80dc567f9b9c7866429cf7f0bb7e0f635634c5550395df0b743ee59528561","4eb704ecd535b72d143060b88494a84726db6c0b071480f6fa52e081724d3966","","","","APSIM","7.5","705.691650","1347.864502","2007-08-30","2007-09-29","2007-09-30","0.579315","429.500002","19.674208","14.897164","3.499210"
"*","","NIORO025_1","NIORO------SOIL2","","","1","","0XFX","1","NIORO","","","","AgMIP","0","MEDI","ITSN840042","13.5861","-15.5782","Maize","TZEEY-SRBC5","TZEEY-SRBC5","2007-06-23","2007-07-23","25","","2007-10-11","","","","2","0","0","0","","","","7170542e5b0b22766d96a375f01ba9be6d5b44e32beea36ea489d9f846e0966b","1ff80dc567f9b9c7866429cf7f0bb7e0f635634c5550395df0b743ee59528561","4eb704ecd535b72d143060b88494a84726db6c0b071480f6fa52e081724d3966","","","","APSIM","7.5","727.057312","1376.709961","2007-09-11","2007-10-11","2007-10-12","0.607937","369.500002","22.327814","14.771316","3.556117"
"*","","NIORO026_1","NIORO------SOIL2","","","1","","0XFX","1","NIORO","","","","AgMIP","0","MEDI","ITSN840042","13.5861","-15.5782","Maize","TZEEY-SRBC5","TZEEY-SRBC5","2007-06-12","2007-07-12","375","","2007-09-30","","","","2","0","0","0","","","","1ccf6b956a686cfa42779e0cc58e7f226d6c3be132dd17037fc618506c44ef72","1ff80dc567f9b9c7866429cf7f0bb7e0f635634c5550395df0b743ee59528561","4eb704ecd535b72d143060b88494a84726db6c0b071480f6fa52e081724d3966","","","","APSIM","7.5","673.251465","1257.385254","2007-08-31","2007-09-30","2007-10-01","0.525996","432.700003","18.606264","14.044529","3.464518"
"*","","NIORO027_1","NIORO------SOIL2","","","1","","0XFX","1","NIORO","","","","AgMIP","0","MEDI","ITSN840042","13.5861","-15.5782","Maize","TZEEY-SRBC5","TZEEY-SRBC5","2007-06-20","2007-07-20","250","","2007-10-08","","","","2","38","0","0","","","","f8050daed00bfd78254eb2686b84cbb6015a64472846d53b93877b5821c3b663","1ff80dc567f9b9c7866429cf7f0bb7e0f635634c5550395df0b743ee59528561","4eb704ecd535b72d143060b88494a84726db6c0b071480f6fa52e081724d3966","","","","APSIM","7.5","2007.525757","4316.520020","2007-09-08","2007-10-08","2007-10-09","1.140935","377.100002","69.701132","51.088699","3.111961"
"*","","NIORO028_1","NIORO------SOIL2","","","1","","0XFX","1","NIORO","","","","AgMIP","0","MEDI","ITSN840042","13.5861","-15.5782","Maize","TZEEY-SRBC5","TZEEY-SRBC5","2007-06-21","2007-07-21","320","","2007-10-09","","","","2","0","0","0","2500","","","47b8c7fba006c5a3a9fcef6e1aef9f712cf9a7e01da25e4be25d54902060a36a","1ff80dc567f9b9c7866429cf7f0bb7e0f635634c5550395df0b743ee59528561","4eb704ecd535b72d143060b88494a84726db6c0b071480f6fa52e081724d3966","","","","APSIM","7.5","1098.053833","2146.833496","2007-09-09","2007-10-09","2007-10-10","0.914382","377.100002","33.925380","21.753863","3.925517"
"*","","NIORO029_1","NIORO------SOIL2","","","1","","0XFX","1","NIORO","","","","AgMIP","0","MEDI","ITSN840042","13.5861","-15.5782","Maize","TZEEY-SRBC5","TZEEY-SRBC5","2007-06-05","2007-07-05","1000","","2007-09-23","","","","2","0","0","0","","","","865af6e5692c0466a9e2144b0a75f90bebb22daaac3c6490e0345347e081b077","1ff80dc567f9b9c7866429cf7f0bb7e0f635634c5550395df0b743ee59528561","4eb704ecd535b72d143060b88494a84726db6c0b071480f6fa52e081724d3966","","","","APSIM","7.5","598.073181","1086.147705","2007-08-27","2007-09-26","2007-09-27","0.442890","442.600003","15.621468","12.765626","3.288208"
"*","","NIORO030_1","NIORO------SOIL2","","","1","","0XFX","1","NIORO","","","","AgMIP","0","MEDI","ITSN840042","13.5861","-15.5782","Maize","TZEEY-SRBC5","TZEEY-SRBC5","2007-06-10","2007-07-10","200","","2007-09-28","","","","2","0","0","0","","","","fcd0a5792d715c56f44105d702956d83a1201b1f1a593ff8cb4866dfecf03b98","1ff80dc567f9b9c7866429cf7f0bb7e0f635634c5550395df0b743ee59528561","4eb704ecd535b72d143060b88494a84726db6c0b071480f6fa52e081724d3966","","","","APSIM","7.5","634.385376","1183.739990","2007-08-29","2007-09-28","2007-09-29","0.494204","430.300002","17.173411","13.491188","3.404777"
"*","","NIORO031_1","NIORO------SOIL2","","","1","","0XFX","1","NIORO","","","","AgMIP","0","MEDI","ITSN840042","13.5861","-15.5782","Maize","TZEEY-SRBC5","TZEEY-SRBC5","2007-06-13","2007-07-13","100","","2007-10-01","","","","2","0","0","0","","","","62de57450d372b9f6b935c3157ec9393ad43947b71fd9ce8ac78d2106cb905ca","1ff80dc567f9b9c7866429cf7f0bb7e0f635634c5550395df0b743ee59528561","4eb704ecd535b72d143060b88494a84726db6c0b071480f6fa52e081724d3966","","","","APSIM","7.5","696.489014","1299.045532","2007-09-01","2007-10-01","2007-10-02","0.544596","432.700003","19.419311","14.397809","3.507641"
"*","","NIORO032_1","NIORO------SOIL2","","","1","","0XFX","1","NIORO","","","","AgMIP","0","MEDI","ITSN840042","13.5861","-15.5782","Maize","TZEEY-SRBC5","TZEEY-SRBC5","2007-06-19","2007-07-19","250","","2007-10-07","","","","2","0","0","0","","","","52f8a812e3ac6f3059966ad15d9a4f809d318b8d08276148fd0fbd0ddace9832","1ff80dc567f9b9c7866429cf7f0bb7e0f635634c5550395df0b743ee59528561","4eb704ecd535b72d143060b88494a84726db6c0b071480f6fa52e081724d3966","","","","APSIM","7.5","731.064819","1411.495117","2007-09-07","2007-10-07","2007-10-08","0.621464","375.200003","21.945606","14.968324","3.653218"
"*","","NIORO033_1","NIORO------SOIL2","","","1","","0XFX","1","NIORO","","","","AgMIP","0","MEDI","ITSN840042","13.5861","-15.5782","Maize","TZEEY-SRBC5","TZEEY-SRBC5","2007-06-02","2007-07-02","1500","","2007-09-20","","","","2","46","0","0","","","","3b6e7801e4f6a17d89f9022eb3994dc4eac5ada88712dd48a96d4033346fb0a0","1ff80dc567f9b9c7866429cf7f0bb7e0f635634c5550395df0b743ee59528561","4eb704ecd535b72d143060b88494a84726db6c0b071480f6fa52e081724d3966","","","","APSIM","7.5","2044.076050","4124.666992","2007-08-27","2007-09-26","2007-09-27","1.082498","447.500003","58.902933","51.609288","4.939231"
